"","","","*Unraised","HarmonizeBack","HarmonizeFront"
"","toplash-B","0","1","",""
"","toplash-RAISE-F","0","","1",""
"","toplash-RAISE-B","5","","",""
"toqulma","toqulma-F","0","1","1",""
"","toqulma-B","0","1","",""
"","toqulma-RAISE-F","1","","1",""
"","toqulma-RAISE-B","56","","",""
"töre","töre-F","0","1","",""
"","töre-B","0","1","","1"
"","töre-RAISE-F","8","","",""
"","töre-RAISE-B","0","","","1"
"törelme","törelme-F","0","1","",""
"","törelme-B","0","1","","1"
"","törelme-RAISE-F","9","","",""
"","törelme-RAISE-B","0","","","1"
"torla","torla-F","0","1","1",""
"","torla-B","0","1","",""
"","torla-RAISE-F","0","","1",""
"","torla-RAISE-B","2","","",""
"tormozla","tormozla-F","0","1","1",""
"","tormozla-B","0","1","",""
"","tormozla-RAISE-F","0","","1",""
"","tormozla-RAISE-B","1","","",""
"torxana","torxana-F","0","1","1",""
"","torxana-B","0","1","",""
"","torxana-RAISE-F","0","","1",""
"","torxana-RAISE-B","14","","",""
"tosa","tosa-F","0","1","1",""
"","tosa-B","0","1","",""
"","tosa-RAISE-F","0","","1",""
"","tosa-RAISE-B","8","","",""
"töwenle","töwenle-F","0","1","",""
"","töwenle-B","0","1","","1"
"","töwenle-RAISE-F","17","","",""
"","töwenle-RAISE-B","0","","","1"
"töwenlesh","töwenlesh-F","0","1","",""
"","töwenlesh-B","0","1","","1"
"","töwenlesh-RAISE-F","4","","",""
"","töwenlesh-RAISE-B","0","","","1"
"töwenlet","töwenlet-F","0","1","",""
"","töwenlet-B","0","1","","1"
"","töwenlet-RAISE-F","35","","",""
"","töwenlet-RAISE-B","0","","","1"
"towla","towla-F","0","1","1",""
"","towla-B","0","1","",""
"","towla-RAISE-F","0","","1",""
"","towla-RAISE-B","20","","",""
"towlash","towlash-F","0","1","1",""
"","towlash-B","0","1","",""
"","towlash-RAISE-F","0","","1",""
"","towlash-RAISE-B","1","","",""
"toxta","toxta-F","0","1","1",""
"","toxta-B","0","1","",""
"","toxta-RAISE-F","0","","1",""
"","toxta-RAISE-B","312","","",""
"toxtam","toxtam-F","0","1","1",""
"","toxtam-B","0","1","",""
"","toxtam-RAISE-F","0","","1",""
"","toxtam-RAISE-B","2","","",""
"toxtamname","toxtamname-F","0","1","",""
"","toxtamname-B","0","1","","1"
"","toxtamname-RAISE-F","49","","",""
"","toxtamname-RAISE-B","20","","","1"
"toxtat","toxtat-F","0","1","1",""
"","toxtat-B","0","1","",""
"","toxtat-RAISE-F","0","","1",""
"","toxtat-RAISE-B","735","","",""
"toyla","toyla-F","0","1","1",""
"","toyla-B","0","1","",""
"","toyla-RAISE-F","0","","1",""
"","toyla-RAISE-B","3","","",""
"toylash","toylash-F","0","1","1",""
"","toylash-B","0","1","",""
"","toylash-RAISE-F","0","","1",""
"","toylash-RAISE-B","25","","",""
"tügelle","tügelle-F","0","1","",""
"","tügelle-B","0","1","","1"
"","tügelle-RAISE-F","6","","",""
"","tügelle-RAISE-B","0","","","1"
"tughqanlash","tughqanlash-F","0","1","1",""
"","tughqanlash-B","0","1","",""
"","tughqanlash-RAISE-F","0","","1",""
"","tughqanlash-RAISE-B","1","","",""
"tügünche","tügünche-F","0","1","",""
"","tügünche-B","0","1","","1"
"","tügünche-RAISE-F","1","","",""
"","tügünche-RAISE-B","0","","","1"
"tüle","tüle-F","0","1","",""
"","tüle-B","0","1","","1"
"","tüle-RAISE-F","4","","",""
"","tüle-RAISE-B","0","","","1"
"tüne","tüne-F","0","1","",""
"","tüne-B","0","1","","1"
"","tüne-RAISE-F","2","","",""
"","tüne-RAISE-B","0","","","1"
"turbina","turbina-F","0","1","1",""
"","turbina-B","0","1","",""
"","turbina-RAISE-F","0","","1",""
"","turbina-RAISE-B","1","","",""
"türme","türme-F","0","1","",""
"","türme-B","0","1","","1"
"","türme-RAISE-F","4251","","",""
"","türme-RAISE-B","4","","","1"
"türmel","türmel-F","0","1","",""
"","türmel-B","0","1","","1"
"","türmel-RAISE-F","1","","",""
"","türmel-RAISE-B","0","","","1"
"turuba","turuba-F","0","1","1",""
"","turuba-B","0","1","",""
"","turuba-RAISE-F","0","","1",""
"","turuba-RAISE-B","20","","",""
"tutash","tutash-F","0","1","1",""
"","tutash-B","0","1","",""
"","tutash-RAISE-F","0","","1",""
"","tutash-RAISE-B","13","","",""
"tuwa","tuwa-F","0","1","1",""
"","tuwa-B","0","1","",""
"","tuwa-RAISE-F","4","","1",""
"","tuwa-RAISE-B","0","","",""
"tüze","tüze-F","0","1","",""
"","tüze-B","0","1","","1"
"","tüze-RAISE-F","13","","",""
"","tüze-RAISE-B","0","","","1"
"tüzet","tüzet-F","0","1","",""
"","tüzet-B","0","1","","1"
"","tüzet-RAISE-F","9","","",""
"","tüzet-RAISE-B","0","","","1"
"tüzle","tüzle-F","0","1","",""
"","tüzle-B","0","1","","1"
"","tüzle-RAISE-F","2","","",""
"","tüzle-RAISE-B","0","","","1"
"tüzülme","tüzülme-F","0","1","",""
"","tüzülme-B","0","1","","1"
"","tüzülme-RAISE-F","90","","",""
"","tüzülme-RAISE-B","0","","","1"
"ucha","ucha-F","0","1","1",""
"","ucha-B","0","1","",""
"","ucha-RAISE-F","0","","1",""
"","ucha-RAISE-B","116","","",""
"üchey","üchey-F","0","1","",""
"","üchey-B","0","1","","1"
"","üchey-RAISE-F","3","","",""
"","üchey-RAISE-B","0","","","1"
"uchra","uchra-F","0","1","1",""
"","uchra-B","0","1","",""
"","uchra-RAISE-F","0","","1",""
"","uchra-RAISE-B","790","","",""
"uchrash","uchrash-F","0","1","1",""
"","uchrash-B","0","1","",""
"","uchrash-RAISE-F","0","","1",""
"","uchrash-RAISE-B","11","","",""
"uchrat","uchrat-F","0","1","1",""
"","uchrat-B","0","1","",""
"","uchrat-RAISE-F","0","","1",""
"","uchrat-RAISE-B","75","","",""
"üjme","üjme-F","0","1","",""
"","üjme-B","0","1","","1"
"","üjme-RAISE-F","5","","",""
"","üjme-RAISE-B","0","","","1"
"ula","ula-F","0","1","1",""
"","ula-B","0","1","",""
"","ula-RAISE-F","0","","1",""
"","ula-RAISE-B","7","","",""
"ulanma","ulanma-F","0","1","1",""
"","ulanma-B","0","1","",""
"","ulanma-RAISE-F","0","","1",""
"","ulanma-RAISE-B","21","","",""
"ulash","ulash-F","0","1","1",""
"","ulash-B","0","1","",""
"","ulash-RAISE-F","0","","1",""
"","ulash-RAISE-B","16","","",""
"ümidlen","ümidlen-F","0","1","",""
"","ümidlen-B","0","1","","1"
"","ümidlen-RAISE-F","3","","",""
"","ümidlen-RAISE-B","0","","","1"
"ümidsizlen","ümidsizlen-F","0","1","",""
"","ümidsizlen-B","0","1","","1"
"","ümidsizlen-RAISE-F","1","","",""
"","ümidsizlen-RAISE-B","0","","","1"
"ümmet","ümmet-F","0","1","",""
"","ümmet-B","0","1","","1"
"","ümmet-RAISE-F","15","","",""
"","ümmet-RAISE-B","0","","","1"
"una","una-F","0","1","1",""
"","una-B","0","1","",""
"","una-RAISE-F","0.999999999999997","","1",""
"","una-RAISE-B","58","","",""
"ünche","ünche-F","0","1","",""
"","ünche-B","0","1","","1"
"","ünche-RAISE-F","16","","",""
"","ünche-RAISE-B","0","","","1"
"üsküne","üsküne-F","0","1","",""
"","üsküne-B","0","1","","1"
"","üsküne-RAISE-F","169","","",""
"","üsküne-RAISE-B","0","","","1"
"ussa","ussa-F","0","1","1",""
"","ussa-B","0","1","",""
"","ussa-RAISE-F","1","","1",""
"","ussa-RAISE-B","4","","",""
"usta","usta-F","0","1","1",""
"","usta-B","0","1","",""
"","usta-RAISE-F","39","","1",""
"","usta-RAISE-B","226","","",""
"üstel","üstel-F","0","1","",""
"","üstel-B","0","1","","1"
"","üstel-RAISE-F","109","","",""
"","üstel-RAISE-B","0","","","1"
"ustira","ustira-F","0","1","1",""
"","ustira-B","0","1","",""
"","ustira-RAISE-F","0","","1",""
"","ustira-RAISE-B","1","","",""
"ustixan","ustixan-F","0","1","1",""
"","ustixan-B","0","1","",""
"","ustixan-RAISE-F","0","","1",""
"","ustixan-RAISE-B","2","","",""
"ustixana","ustixana-F","0","1","1",""
"","ustixana-B","0","1","",""
"","ustixana-RAISE-F","0","","1",""
"","ustixana-RAISE-B","1","","",""
"üstqurulma","üstqurulma-F","0","1","1",""
"","üstqurulma-B","0","1","",""
"","üstqurulma-RAISE-F","0","","1",""
"","üstqurulma-RAISE-B","5","","",""
"uwa","uwa-F","0","1","1",""
"","uwa-B","0","1","",""
"","uwa-RAISE-F","0","","1",""
"","uwa-RAISE-B","22","","",""
"uwila","uwila-F","0","1","1",""
"","uwila-B","0","1","",""
"","uwila-RAISE-F","0","","1",""
"","uwila-RAISE-B","1","","",""
"uxla","uxla-F","0","1","1",""
"","uxla-B","0","1","",""
"","uxla-RAISE-F","0","","1",""
"","uxla-RAISE-B","80","","",""
"uyal","uyal-F","0","1","1",""
"","uyal-B","0","1","",""
"","uyal-RAISE-F","0","","1",""
"","uyal-RAISE-B","3","","",""
"uyghunlash","uyghunlash-F","0","1","1",""
"","uyghunlash-B","0","1","",""
"","uyghunlash-RAISE-F","0","","1",""
"","uyghunlash-RAISE-B","8","","",""
"uyushma","uyushma-F","0","1","1",""
"","uyushma-B","0","1","",""
"","uyushma-RAISE-F","0.999999999999996","","1",""
"","uyushma-RAISE-B","77","","",""
"uzar","uzar-F","0","1","1",""
"","uzar-B","0","1","",""
"","uzar-RAISE-F","0","","1",""
"","uzar-RAISE-B","9","","",""
"uzat","uzat-F","0","1","1",""
"","uzat-B","0","1","",""
"","uzat-RAISE-F","0","","1",""
"","uzat-RAISE-B","32","","",""
"uzunda","uzunda-F","0","1","1",""
"","uzunda-B","0","1","",""
"","uzunda-RAISE-F","2","","1",""
"","uzunda-RAISE-B","0","","",""
"wakalet","wakalet-F","0","1","",""
"","wakalet-B","0","1","","1"
"","wakalet-RAISE-F","10","","",""
"","wakalet-RAISE-B","0","","","1"
"wakaletxana","wakaletxana-F","0","1","1",""
"","wakaletxana-B","0","1","",""
"","wakaletxana-RAISE-F","0","","1",""
"","wakaletxana-RAISE-B","3","","",""
"wanna","wanna-F","0","1","1",""
"","wanna-B","0","1","",""
"","wanna-RAISE-F","0","","1",""
"","wanna-RAISE-B","11","","",""
"waras","waras-F","0","1","1",""
"","waras-B","0","1","",""
"","waras-RAISE-F","0","","1",""
"","waras-RAISE-B","1","","",""
"wasite","wasite-F","0","1","",""
"","wasite-B","0","1","","1"
"","wasite-RAISE-F","1280","","",""
"","wasite-RAISE-B","46","","","1"
"waste","waste-F","0","1","",""
"","waste-B","0","1","","1"
"","waste-RAISE-F","209","","",""
"","waste-RAISE-B","209","","","1"
"waxan","waxan-F","0","1","1",""
"","waxan-B","0","1","",""
"","waxan-RAISE-F","0","","1",""
"","waxan-RAISE-B","1","","",""
"waysa","waysa-F","0","1","1",""
"","waysa-B","0","1","",""
"","waysa-RAISE-F","0","","1",""
"","waysa-RAISE-B","5","","",""
"waza","waza-F","0","1","1",""
"","waza-B","0","1","",""
"","waza-RAISE-F","0","","1",""
"","waza-RAISE-B","3","","",""
"wazaret","wazaret-F","0","1","",""
"","wazaret-B","0","1","","1"
"","wazaret-RAISE-F","6","","",""
"","wazaret-RAISE-B","0","","","1"
"wede","wede-F","0","1","",""
"","wede-B","0","1","","1"
"","wede-RAISE-F","641","","",""
"","wede-RAISE-B","0","","","1"
"wesiyet","wesiyet-F","0","1","",""
"","wesiyet-B","0","1","","1"
"","wesiyet-RAISE-F","48","","",""
"","wesiyet-RAISE-B","0","","","1"
"weswese","weswese-F","0","1","",""
"","weswese-B","0","1","","1"
"","weswese-RAISE-F","19","","",""
"","weswese-RAISE-B","0","","","1"
"weten","weten-F","0","1","",""
"","weten-B","0","1","","1"
"","weten-RAISE-F","1285","","",""
"","weten-RAISE-B","2","","","1"
"wetendash","wetendash-F","0","1","1",""
"","wetendash-B","0","1","",""
"","wetendash-RAISE-F","0","","1",""
"","wetendash-RAISE-B","1","","",""
"wezipe","wezipe-F","0","1","",""
"","wezipe-B","0","1","","1"
"","wezipe-RAISE-F","2268","","",""
"","wezipe-RAISE-B","0","","","1"
"weziyet","weziyet-F","0","1","",""
"","weziyet-B","0","1","","1"
"","weziyet-RAISE-F","1242","","",""
"","weziyet-RAISE-B","0","","","1"
"widalash","widalash-F","0","1","1",""
"","widalash-B","0","1","",""
"","widalash-RAISE-F","0","","1",""
"","widalash-RAISE-B","4","","",""
"wilayet","wilayet-F","0","1","",""
"","wilayet-B","0","1","","1"
"","wilayet-RAISE-F","1135","","",""
"","wilayet-RAISE-B","0","","","1"
"xala","xala-F","0","1","1",""
"","xala-B","0","1","",""
"","xala-RAISE-F","64","","1",""
"","xala-RAISE-B","1302","","",""
"xalta","xalta-F","0","1","1",""
"","xalta-B","0","1","",""
"","xalta-RAISE-F","0","","1",""
"","xalta-RAISE-B","90","","",""
"xana","xana-F","0","1","1",""
"","xana-B","0","1","",""
"","xana-RAISE-F","6","","1",""
"","xana-RAISE-B","29","","",""
"xarabe","xarabe-F","0","1","",""
"","xarabe-B","0","1","","1"
"","xarabe-RAISE-F","47","","",""
"","xarabe-RAISE-B","16","","","1"
"xarablash","xarablash-F","0","1","1",""
"","xarablash-B","0","1","",""
"","xarablash-RAISE-F","0","","1",""
"","xarablash-RAISE-B","10","","",""
"xarla","xarla-F","0","1","1",""
"","xarla-B","0","1","",""
"","xarla-RAISE-F","0","","1",""
"","xarla-RAISE-B","14","","",""
"xasiyet","xasiyet-F","0","1","",""
"","xasiyet-B","0","1","","1"
"","xasiyet-RAISE-F","4","","",""
"","xasiyet-RAISE-B","0","","","1"
"xatalash","xatalash-F","0","1","1",""
"","xatalash-B","0","1","",""
"","xatalash-RAISE-F","0","","1",""
"","xatalash-RAISE-B","3","","",""
"xatire","xatire-F","0","1","",""
"","xatire-B","0","1","","1"
"","xatire-RAISE-F","545","","",""
"","xatire-RAISE-B","6","","","1"
"xatirile","xatirile-F","0","1","",""
"","xatirile-B","0","1","","1"
"","xatirile-RAISE-F","49","","",""
"","xatirile-RAISE-B","0","","","1"
"xatirjemsizlen","xatirjemsizlen-F","0","1","",""
"","xatirjemsizlen-B","0","1","","1"
"","xatirjemsizlen-RAISE-F","1","","",""
"","xatirjemsizlen-RAISE-B","0","","","1"
"xatirle","xatirle-F","0","1","",""
"","xatirle-B","0","1","","1"
"","xatirle-RAISE-F","3","","",""
"","xatirle-RAISE-B","0","","","1"
"xejle","xejle-F","0","1","",""
"","xejle-B","0","1","","1"
"","xejle-RAISE-F","14","","",""
"","xejle-RAISE-B","1","","","1"
"xelife","xelife-F","0","1","",""
"","xelife-B","0","1","","1"
"","xelife-RAISE-F","1","","",""
"","xelife-RAISE-B","0","","","1"
"xelipe","xelipe-F","0","1","",""
"","xelipe-B","0","1","","1"
"","xelipe-RAISE-F","79","","",""
"","xelipe-RAISE-B","0","","","1"
"xelq'aralash","xelq'aralash-F","0","1","1",""
"","xelq'aralash-B","0","1","",""
"","xelq'aralash-RAISE-F","0","","1",""
"","xelq'aralash-RAISE-B","57","","",""
"xelqara","xelqara-F","0","1","1",""
"","xelqara-B","0","1","",""
"","xelqara-RAISE-F","0","","1",""
"","xelqara-RAISE-B","1","","",""
"xende","xende-F","0","1","",""
"","xende-B","0","1","","1"
"","xende-RAISE-F","2","","",""
"","xende-RAISE-B","0","","","1"
"xensuche","xensuche-F","0","1","",""
"","xensuche-B","0","1","","1"
"","xensuche-RAISE-F","0","","",""
"","xensuche-RAISE-B","3","","","1"
"xenzuche","xenzuche-F","0","1","",""
"","xenzuche-B","0","1","","1"
"","xenzuche-RAISE-F","7","","",""
"","xenzuche-RAISE-B","35","","","1"
"xerite","xerite-F","0","1","",""
"","xerite-B","0","1","","1"
"","xerite-RAISE-F","158","","",""
"","xerite-RAISE-B","1","","","1"
"xeste","xeste-F","0","1","",""
"","xeste-B","0","1","","1"
"","xeste-RAISE-F","2","","",""
"","xeste-RAISE-B","0","","","1"
"xetme","xetme-F","0","1","",""
"","xetme-B","0","1","","1"
"","xetme-RAISE-F","1","","",""
"","xetme-RAISE-B","0","","","1"
"xewer","xewer-F","0","1","",""
"","xewer-B","0","1","","1"
"","xewer-RAISE-F","5657","","",""
"","xewer-RAISE-B","0","","","1"
"xewpsire","xewpsire-F","0","1","",""
"","xewpsire-B","0","1","","1"
"","xewpsire-RAISE-F","3","","",""
"","xewpsire-RAISE-B","0","","","1"
"xezine","xezine-F","0","1","",""
"","xezine-B","0","1","","1"
"","xezine-RAISE-F","95","","",""
"","xezine-RAISE-B","0","","","1"
"xirajet","xirajet-F","0","1","",""
"","xirajet-B","0","1","","1"
"","xirajet-RAISE-F","23","","",""
"","xirajet-RAISE-B","0","","","1"
"xitayche","xitayche-F","0","1","",""
"","xitayche-B","0","1","","1"
"","xitayche-RAISE-F","6.99999999999999","","",""
"","xitayche-RAISE-B","128","","","1"
"xizmetdash","xizmetdash-F","0","1","1",""
"","xizmetdash-B","0","1","",""
"","xizmetdash-RAISE-F","1","","1",""
"","xizmetdash-RAISE-B","4","","",""
"xoncha","xoncha-F","0","1","1",""
"","xoncha-B","0","1","",""
"","xoncha-RAISE-F","1","","1",""
"","xoncha-RAISE-B","0","","",""
"xorat","xorat-F","0","1","1",""
"","xorat-B","0","1","",""
"","xorat-RAISE-F","0","","1",""
"","xorat-RAISE-B","7","","",""
"xoraz","xoraz-F","0","1","1",""
"","xoraz-B","0","1","",""
"","xoraz-RAISE-F","0","","1",""
"","xoraz-RAISE-B","1","","",""
"xorla","xorla-F","0","1","1",""
"","xorla-B","0","1","",""
"","xorla-RAISE-F","0","","1",""
"","xorla-RAISE-B","5","","",""
"xorma","xorma-F","0","1","1",""
"","xorma-B","0","1","",""
"","xorma-RAISE-F","0","","1",""
"","xorma-RAISE-B","5","","",""
"xoshlash","xoshlash-F","0","1","1",""
"","xoshlash-B","0","1","",""
"","xoshlash-RAISE-F","0","","1",""
"","xoshlash-RAISE-B","13","","",""
"xristi'anche","xristi'anche-F","0","1","",""
"","xristi'anche-B","0","1","","1"
"","xristi'anche-RAISE-F","0","","",""
"","xristi'anche-RAISE-B","2","","","1"
"xromosoma","xromosoma-F","0","1","1",""
"","xromosoma-B","0","1","",""
"","xromosoma-RAISE-F","0","","1",""
"","xromosoma-RAISE-B","2","","",""
"xulase","xulase-F","0","1","",""
"","xulase-B","0","1","","1"
"","xulase-RAISE-F","137","","",""
"","xulase-RAISE-B","15","","","1"
"xulasila","xulasila-F","0","1","1",""
"","xulasila-B","0","1","",""
"","xulasila-RAISE-F","10","","1",""
"","xulasila-RAISE-B","3","","",""
"xunsa","xunsa-F","0","1","1",""
"","xunsa-B","0","1","",""
"","xunsa-RAISE-F","0","","1",""
"","xunsa-RAISE-B","1","","",""
"xupiyane","xupiyane-F","0","1","",""
"","xupiyane-B","0","1","","1"
"","xupiyane-RAISE-F","3","","",""
"","xupiyane-RAISE-B","1","","","1"
"xushallan","xushallan-F","0","1","1",""
"","xushallan-B","0","1","",""
"","xushallan-RAISE-F","0","","1",""
"","xushallan-RAISE-B","4","","",""
"xususiyet","xususiyet-F","0","1","",""
"","xususiyet-B","0","1","","1"
"","xususiyet-RAISE-F","35","","",""
"","xususiyet-RAISE-B","0","","","1"
"xutbe","xutbe-F","0","1","",""
"","xutbe-B","0","1","","1"
"","xutbe-RAISE-F","36","","",""
"","xutbe-RAISE-B","9","","","1"
"yada","yada-F","0","1","1",""
"","yada-B","0","1","",""
"","yada-RAISE-F","0","","1",""
"","yada-RAISE-B","1","","",""
"yadla","yadla-F","0","1","1",""
"","yadla-B","0","1","",""
"","yadla-RAISE-F","0","","1",""
"","yadla-RAISE-B","16","","",""
"yadname","yadname-F","0","1","",""
"","yadname-B","0","1","","1"
"","yadname-RAISE-F","8","","",""
"","yadname-RAISE-B","3","","","1"
"yala","yala-F","0","1","1",""
"","yala-B","0","1","",""
"","yala-RAISE-F","0","","1",""
"","yala-RAISE-B","3","","",""
"yaldama","yaldama-F","0","1","1",""
"","yaldama-B","0","1","",""
"","yaldama-RAISE-F","0","","1",""
"","yaldama-RAISE-B","6","","",""
"yalla","yalla-F","0","1","1",""
"","yalla-B","0","1","",""
"","yalla-RAISE-F","0","","1",""
"","yalla-RAISE-B","4","","",""
"yalqunla","yalqunla-F","0","1","1",""
"","yalqunla-B","0","1","",""
"","yalqunla-RAISE-F","0","","1",""
"","yalqunla-RAISE-B","2","","",""
"yama","yama-F","0","1","1",""
"","yama-B","0","1","",""
"","yama-RAISE-F","0","","1",""
"","yama-RAISE-B","1","","",""
"yaman","yaman-F","0","1","1",""
"","yaman-B","0","1","",""
"","yaman-RAISE-F","0","","1",""
"","yaman-RAISE-B","7","","",""
"yamanla","yamanla-F","0","1","1",""
"","yamanla-B","0","1","",""
"","yamanla-RAISE-F","0","","1",""
"","yamanla-RAISE-B","6","","",""
"yamanlash","yamanlash-F","0","1","1",""
"","yamanlash-B","0","1","",""
"","yamanlash-RAISE-F","0","","1",""
"","yamanlash-RAISE-B","34","","",""
"yamash","yamash-F","0","1","1",""
"","yamash-B","0","1","",""
"","yamash-RAISE-F","0","","1",""
"","yamash-RAISE-B","8","","",""
"yamra","yamra-F","0","1","1",""
"","yamra-B","0","1","",""
"","yamra-RAISE-F","0","","1",""
"","yamra-RAISE-B","30","","",""
"yandash","yandash-F","0","1","1",""
"","yandash-B","0","1","",""
"","yandash-RAISE-F","0","","1",""
